user_id,posted,item_id,recommend,sentiment_analysis,year
iamthetrashlord,"Posted July 20, 2014.",213670,True,2,2014
3dster,"Posted August 24, 2015.",550,True,2,2015
76561198079990063,"Posted March 14, 2014.",231040,True,2,2014
Forty-Nine,"Posted August 28, 2014.",221100,True,0,2014
Forty-Nine,Posted January 11.,376300,False,2,
76561198051017916,"Posted May 30, 2015.",351040,True,1,2015
76561198051017916,"Posted May 26, 2014.",250600,True,1,2014
L4M1NAS,Posted August 15.,227940,True,2,
L4M1NAS,Posted March 25.,437220,True,2,
L4M1NAS,"Posted March 5, 2015.",221100,True,2,2015
76561198096766604,Posted July 16.,301520,False,2,
76561197995322437,"Posted July 23, 2015.",264710,True,2,2015
imsojipper,"Posted July 7, 2014.",218620,True,2,2014
76561198084542731,"Posted January 16, 2015.",206420,True,1,2015
76561198084542731,"Posted February 16, 2014.",47790,True,2,2014
76561198103671881,"Posted April 11, 2015.",570,True,2,2015
mrpfresh,Posted August 22.,236110,True,0,
mrpfresh,"Posted October 16, 2015.",346110,True,0,2015
mrpfresh,Posted January 9.,232790,True,2,
GamerFag,"Posted July 15, 2012.",440,True,2,2012
GamerFag,"Posted January 27, 2011.",70,True,0,2011
GamerFag,"Posted January 27, 2011.",420,True,1,2011
GamerFag,"Posted January 27, 2011.",380,True,2,2011
GamerFag,"Posted January 27, 2011.",220,True,1,2011
GamerFag,"Posted December 16, 2010.",1250,True,2,2010
EHS-R3AP3R,"Posted September 9, 2015.",339230,False,0,2015
EHS-R3AP3R,"Posted October 15, 2015.",349700,True,2,2015
EHS-R3AP3R,"Posted November 26, 2013.",226700,True,2,2013
EHS-R3AP3R,"Posted December 12, 2013.",209160,True,2,2013
chidori_647,"Posted December 15, 2013.",219990,True,2,2013
chidori_647,"Posted March 5, 2014.",213670,True,2,2014
chidori_647,"Posted November 30, 2013.",21100,False,0,2013
chidori_647,"Posted December 2, 2013.",8190,True,2,2013
chidori_647,"Posted November 28, 2013.",215470,False,0,2013
76561198092227136,"Posted September 11, 2014.",730,True,2,2014
76561198092227136,"Posted May 26, 2014.",1250,True,1,2014
hellcat59,"Posted July 18, 2014.",4000,True,2,2014
76561198007584361,"Posted September 10, 2015.",401650,True,0,2015
tbimperator,"Posted May 22, 2012.",35450,True,2,2012
Allahu_Akbar666,"Posted January 17, 2015.",230410,True,2,2015
Allahu_Akbar666,"Posted October 24, 2014.",304930,False,0,2014
ulramite,"Posted October 27, 2014.",290020,True,2,2014
ulramite,"Posted February 8, 2014.",248860,True,0,2014
ulramite,Posted July 24.,211820,True,2,
-GM-Dragon,"Posted March 8, 2014.",226700,False,0,2014
-GM-Dragon,"Posted June 10, 2015.",244850,True,2,2015
76561198054040292,"Posted March 13, 2015.",298260,True,2,2015
76561198078799606,"Posted October 1, 2015.",370240,False,0,2015
76561198078799606,"Posted June 29, 2015.",730,True,2,2015
76561198078799606,"Posted May 2, 2014.",233450,True,1,2014
I_DID_911_JUST_SAYING,Posted June 27.,214420,True,2,
I_DID_911_JUST_SAYING,Posted June 26.,365670,True,2,
I_DID_911_JUST_SAYING,Posted June 26.,440,True,2,
I_DID_911_JUST_SAYING,Posted June 26.,4000,True,2,
I_DID_911_JUST_SAYING,"Posted May 6, 2013.",221260,True,2,2013
750805,Posted March 24.,369070,False,0,
750805,Posted May 6.,91310,False,0,
diabeticfuck,"Posted August 31, 2015.",218620,True,2,2015
diabeticfuck,"Posted December 28, 2015.",419070,True,1,2015
diabeticfuck,"Posted November 23, 2015.",333930,False,0,2015
diabeticfuck,"Posted September 4, 2015.",287700,True,1,2015
76561198054465623,"Posted January 10, 2015.",302830,False,1,2015
76561198054465623,"Posted January 4, 2014.",24240,True,2,2014
76561198054465623,"Posted April 24, 2015.",39800,True,1,2015
76561198054465623,"Posted February 21, 2014.",250600,True,0,2014
76561198054465623,"Posted July 13, 2015.",105600,True,0,2015
76561198054465623,"Posted April 3, 2014.",113020,True,2,2014
aaropro,"Posted August 29, 2014.",440,True,2,2014
aaropro,Posted June 8.,221100,True,2,
abiam,"Posted November 16, 2014.",238960,True,1,2014
FrankoWalker,"Posted January 4, 2015.",310370,True,2,2015
FrankoWalker,"Posted December 6, 2014.",260410,True,1,2014
FrankoWalker,"Posted May 16, 2014.",236390,True,0,2014
LightfootSword7,"Posted November 26, 2015.",221100,False,2,2015
LightfootSword7,Posted March 6.,383870,True,2,
SALTTHEW0UND,"Posted June 12, 2015.",248820,True,1,2015
SALTTHEW0UND,"Posted August 28, 2014.",730,True,2,2014
SALTTHEW0UND,"Posted May 20, 2014.",550,True,2,2014
SALTTHEW0UND,"Posted March 25, 2014.",204030,True,2,2014
SALTTHEW0UND,"Posted December 2, 2013.",440,True,2,2013
SALTTHEW0UND,"Posted November 15, 2015.",383080,True,2,2015
express157,"Posted September 2, 2014.",304930,True,2,2014
76561198074644990,"Posted February 5, 2015.",242760,True,1,2015
76561198074644990,"Posted February 6, 2015.",207230,True,2,2015
76561198074644990,"Posted December 24, 2013.",9180,False,0,2013
76561198064304806,"Posted December 11, 2015.",730,True,0,2015
TomoeMamiewe,"Posted February 16, 2014.",10150,True,1,2014
TomoeMamiewe,Posted June 24.,4000,True,1,
76561198057086148,"Posted January 17, 2015.",214950,True,2,2015
Acidius99,"Posted June 21, 2014.",218620,True,2,2014
Acidius99,Posted June 3.,292030,True,2,
Acidius99,Posted June 24.,261640,True,2,
Acidius99,"Posted December 30, 2014.",220240,True,2,2014
Acidius99,"Posted July 9, 2015.",271290,False,0,2015
acorn13,"Posted July 31, 2014.",313740,True,2,2014
acorn13,"Posted July 12, 2012.",34330,True,0,2012
acorn13,"Posted May 1, 2015.",271590,True,2,2015
adamcookie,Posted August 14.,570,True,2,
AddzyTheBaddzy,"Posted February 2, 2015.",291550,True,2,2015
AddzyTheBaddzy,"Posted December 16, 2013.",259080,True,2,2013
mrfunkyjunkie,"Posted January 5, 2014.",233250,True,2,2014
mrfunkyjunkie,"Posted November 23, 2014.",256350,True,2,2014
mrfunkyjunkie,"Posted March 11, 2015.",249380,True,2,2015
mradobe7,Posted August 28.,275850,False,2,
76561198167207237,Posted January 10.,337320,True,0,
76561198167207237,"Posted December 25, 2015.",391540,True,1,2015
76561198167207237,"Posted November 29, 2015.",265930,True,1,2015
76561198167207237,"Posted November 6, 2015.",620,True,2,2015
cancerkek,"Posted February 27, 2015.",730,True,1,2015
76561198073508075,"Posted April 13, 2014.",10090,True,2,2014
76561198073508075,Posted January 22.,251570,True,0,
76561198073508075,"Posted June 7, 2014.",218680,True,2,2014
76561198074323290,Posted April 12.,252490,False,2,
76561198074323290,Posted August 21.,251060,False,0,
76561198090899557,Posted July 28.,252490,False,0,
advenger95,"Posted June 5, 2015.",22370,True,2,2015
advenger95,"Posted September 2, 2015.",307690,True,2,2015
advenger95,"Posted June 5, 2015.",72850,True,0,2015
EndAtHallow,"Posted January 15, 2015.",1250,True,0,2015
76561198063624801,"Posted January 12, 2014.",440,True,1,2014
aeryal,"Posted May 3, 2014.",440,True,2,2014
76561198070263209,"Posted December 13, 2013.",570,True,1,2013
76561198015968275,"Posted September 6, 2015.",248610,True,0,2015
Agiegamma,"Posted February 12, 2014.",208090,True,2,2014
76561198082614708,"Posted April 28, 2014.",250340,True,2,2014
Agronoth,"Posted February 9, 2014.",244850,True,2,2014
Agronoth,"Posted April 24, 2015.",221640,True,2,2015
Agronoth,"Posted March 21, 2015.",104900,True,2,2015
Agronoth,"Posted February 28, 2015.",105600,True,2,2015
Agronoth,"Posted July 15, 2015.",9450,False,2,2015
UnholyFallenAngel,"Posted October 7, 2014.",262410,True,2,2014
UnholyFallenAngel,"Posted December 22, 2015.",222940,True,2,2015
UnholyFallenAngel,"Posted May 6, 2014.",221040,True,2,2014
76561198068565589,"Posted February 22, 2014.",221100,True,1,2014
76561198068565589,"Posted July 18, 2015.",286570,True,2,2015
76561198068565589,"Posted October 24, 2014.",263440,False,1,2014
SlutOnTheSpit,"Posted January 2, 2014.",4000,True,2,2014
WestyGaming,"Posted June 7, 2014.",223710,True,1,2014
NaruseAiria,"Posted October 28, 2014.",317360,True,1,2014
NaruseAiria,"Posted October 15, 2014.",108600,True,2,2014
NaruseAiria,"Posted December 20, 2013.",259080,True,2,2013
NaruseAiria,"Posted December 6, 2013.",208520,True,2,2013
76561198067713802,"Posted September 27, 2015.",239660,True,2,2015
76561198067713802,"Posted March 28, 2015.",304930,True,2,2015
76561198187212131,Posted July 8.,730,True,2,
76561198044678148,Posted July 29.,495890,True,1,
76561198044678148,Posted July 5.,472680,True,2,
Alex680,"Posted April 25, 2014.",4000,True,2,2014
alansiulun,"Posted November 1, 2014.",295270,True,2,2014
alansiulun,"Posted May 21, 2015.",265930,True,2,2015
Albolah,"Posted December 29, 2015.",283920,True,0,2015
Albolah,"Posted October 18, 2015.",440,True,2,2015
Albolah,"Posted December 30, 2015.",294650,True,2,2015
76561198003056556,Posted January 9.,432020,False,2,
76561198003056556,"Posted August 15, 2014.",233720,True,2,2014
maxpaynepillkiller,Posted July 16.,319630,True,2,
maxpaynepillkiller,"Posted December 30, 2015.",12120,True,1,2015
maxpaynepillkiller,Posted July 24.,241930,True,2,
maxpaynepillkiller,Posted May 30.,428690,True,2,
maxpaynepillkiller,"Posted October 7, 2015.",55230,True,2,2015
maxpaynepillkiller,Posted January 1.,243470,False,0,
AlexNoClutch,"Posted June 5, 2015.",227860,False,2,2015
Alexwai04,"Posted January 9, 2015.",218620,True,2,2015
76561198095481910,"Posted February 1, 2014.",208090,True,0,2014
76561198164545985,Posted May 12.,730,True,2,
AlkalineDeath,"Posted March 2, 2015.",228280,True,2,2015
AlkalineDeath,"Posted October 16, 2014.",240760,True,2,2014
76561198075935236,"Posted January 26, 2015.",226700,True,1,2015
76561198075935236,"Posted August 27, 2015.",250900,True,2,2015
mintifreshbadger,"Posted November 9, 2015.",35450,True,0,2015
AlpacaRevolution,Posted July 7.,9900,True,2,
AlpacaRevolution,"Posted October 2, 2014.",212680,True,2,2014
AlpacaRevolution,"Posted September 13, 2015.",346110,False,1,2015
AlphaBryn444,Posted August 28.,236370,True,2,
76561198071952798,Posted July 7.,381210,True,0,
76561198071952798,Posted January 14.,265930,False,0,
76561198071952798,Posted May 23.,218620,True,2,
76561198071952798,"Posted November 29, 2013.",205100,True,2,2013
76561198009001563,"Posted September 3, 2014.",570,True,1,2014
76561198016753953,"Posted March 21, 2014.",271290,True,2,2014
76561198016753953,"Posted January 27, 2014.",570,True,1,2014
smegmyfoodle,"Posted February 3, 2015.",346010,True,2,2015
smegmyfoodle,"Posted January 22, 2015.",239250,True,0,2015
76561198057869849,"Posted June 1, 2015.",313120,True,2,2015
76561198058836921,"Posted January 17, 2015.",211820,True,2,2015
lol_ursuchanoob,"Posted August 8, 2014.",218620,True,0,2014
lol_ursuchanoob,"Posted April 17, 2014.",12210,True,2,2014
lol_ursuchanoob,"Posted March 12, 2014.",220240,True,0,2014
lol_ursuchanoob,"Posted January 23, 2014.",17300,True,2,2014
AMV72,"Posted January 21, 2013.",206440,True,2,2013
AMV72,"Posted September 27, 2012.",209100,False,0,2012
AMV72,"Posted November 25, 2013.",209000,True,2,2013
AMV72,"Posted November 25, 2013.",218060,True,2,2013
AMV72,"Posted July 19, 2012.",24240,True,1,2012
76561198069170979,"Posted June 26, 2015.",440,True,2,2015
76561198085956238,Posted February 3.,224540,False,0,
76561198085956238,Posted February 3.,242860,False,0,
76561198085956238,Posted February 18.,47410,True,2,
76561198085956238,Posted February 13.,34330,False,0,
76561198132540690,"Posted May 26, 2015.",730,True,2,2015
76561198132540690,"Posted March 5, 2015.",220200,True,2,2015
711armageddoncarmageddon,"Posted July 4, 2015.",113020,True,1,2015
711armageddoncarmageddon,"Posted July 3, 2015.",105600,True,1,2015
711armageddoncarmageddon,"Posted July 3, 2015.",9480,True,2,2015
76561198034868596,Posted June 17.,359870,True,2,
Andraison,"Posted July 31, 2015.",22230,True,0,2015
76561198055790408,"Posted December 6, 2013.",203770,True,2,2013
76561198069560699,"Posted December 30, 2013.",550,True,2,2013
76561198069560699,"Posted December 16, 2013.",259080,True,2,2013
76561198069560699,"Posted November 28, 2013.",72850,True,2,2013
76561198069560699,"Posted March 26, 2014.",8870,True,2,2014
76561198099625419,"Posted May 8, 2014.",230410,True,1,2014
76561198099625419,"Posted May 8, 2014.",200260,True,1,2014
76561198099625419,"Posted December 22, 2013.",19900,True,2,2013
76561198099625419,"Posted December 20, 2013.",241540,True,1,2013
76561198099625419,"Posted November 28, 2013.",220,True,1,2013
76561198084032274,"Posted October 29, 2014.",227940,False,0,2014
76561198084032274,"Posted September 29, 2014.",236390,False,2,2014
Angrovar,"Posted August 16, 2014.",17390,True,2,2014
Angrovar,"Posted November 11, 2015.",359320,True,1,2015
AngryAinsley,"Posted August 1, 2015.",317360,True,2,2015
AngryAinsley,"Posted August 1, 2015.",253030,True,2,2015
AngryAinsley,"Posted July 24, 2015.",295110,True,2,2015
AngryAinsley,"Posted April 7, 2015.",264710,True,2,2015
uradumbtit,"Posted May 29, 2014.",274310,True,0,2014
uradumbtit,"Posted August 4, 2014.",4000,True,2,2014
76561198037038784,Posted September 12.,252470,True,0,
IKillNoobsFirst,"Posted March 27, 2015.",730,True,2,2015
76561198037888300,"Posted September 12, 2015.",344770,True,2,2015
1234865654,"Posted June 29, 2014.",22380,True,0,2014
76561198040925596,Posted July 18.,440,True,2,
76561198084123358,"Posted February 7, 2015.",9900,True,2,2015
Apachehavoc,"Posted October 31, 2014.",107410,False,1,2014
ApexNZ,"Posted February 3, 2014.",221640,True,2,2014
ApexNZ,"Posted May 9, 2014.",202170,True,2,2014
ApexNZ,"Posted February 9, 2014.",49520,True,0,2014
ApexNZ,"Posted August 19, 2014.",245490,True,2,2014
ApexNZ,"Posted February 28, 2015.",313120,True,2,2015
76561198039441595,"Posted June 9, 2014.",113020,False,1,2014
76561198039441595,"Posted January 23, 2015.",319510,False,0,2015
76561198039441595,"Posted June 20, 2014.",20,False,0,2014
76561198039441595,"Posted May 31, 2014.",209080,False,0,2014
76561198039441595,"Posted May 7, 2014.",223470,False,2,2014
76561198039441595,"Posted November 20, 2015.",417860,True,1,2015
76561198039441595,"Posted May 6, 2015.",269250,True,2,2015
76561198039441595,"Posted November 18, 2014.",313740,False,2,2014
76561198039441595,"Posted May 31, 2014.",8190,True,0,2014
76561198036687918,"Posted December 20, 2015.",377160,True,1,2015
benjamin27,"Posted November 20, 2015.",730,True,1,2015
benjamin27,"Posted July 19, 2014.",244850,True,2,2014
AppoGetsSuperAdmin,"Posted June 26, 2015.",212500,True,1,2015
AppoGetsSuperAdmin,"Posted August 29, 2015.",570,False,2,2015
AppoGetsSuperAdmin,"Posted August 8, 2015.",104900,True,1,2015
76561198071475367,Posted January 11.,12160,True,2,
76561198049916759,"Posted July 2, 2015.",219990,True,2,2015
76561198049916759,"Posted September 11, 2015.",293260,True,2,2015
76561198065064829,Posted May 13.,219640,True,2,
XABLAUziitu,"Posted December 22, 2015.",214420,False,2,2015
XABLAUziitu,"Posted October 17, 2015.",105600,True,1,2015
XABLAUziitu,"Posted February 15, 2013.",440,True,1,2013
XABLAUziitu,"Posted January 24, 2013.",200210,True,1,2013
76561198012909706,"Posted December 7, 2013.",218130,True,2,2013
dragonchief,"Posted January 10, 2014.",252490,False,0,2014
76561198040530605,Posted May 23.,270210,True,2,
76561198040530605,Posted March 4.,386070,True,2,
76561198040530605,Posted August 3.,8930,True,2,
76561198040530605,Posted April 15.,330830,True,2,
76561198040530605,"Posted June 27, 2014.",218230,True,2,2014
76561198040530605,"Posted June 9, 2014.",104900,True,2,2014
76561198040530605,"Posted January 1, 2014.",440,True,2,2014
76561198040530605,"Posted December 30, 2011.",240,True,2,2011
76561197974500703,"Posted July 15, 2012.",8980,True,2,2012
76561197974500703,"Posted June 17, 2012.",31270,True,2,2012
76561197974500703,"Posted June 17, 2012.",113200,True,2,2012
76561197974500703,"Posted January 28, 2012.",8190,True,2,2012
76561197974500703,"Posted January 28, 2012.",43000,True,2,2012
76561197974500703,"Posted December 27, 2011.",18700,False,0,2011
76561197974500703,"Posted December 20, 2011.",98800,True,0,2011
76561197974500703,"Posted December 20, 2011.",107100,True,2,2011
76561197974500703,"Posted December 28, 2010.",630,True,2,2010
76561197974500703,"Posted December 28, 2010.",57300,True,0,2010
76561198047185525,"Posted March 20, 2014.",213670,True,0,2014
76561198047185525,"Posted June 27, 2014.",218620,True,0,2014
76561198047185525,"Posted December 16, 2013.",226620,True,1,2013
sweep6060,Posted February 21.,391540,True,2,
bilyitu,"Posted October 6, 2014.",570,True,1,2014
bilyitu,"Posted September 8, 2014.",730,True,0,2014
76561198021244661,"Posted April 15, 2014.",105600,True,2,2014
76561198088538797,"Posted September 1, 2015.",209870,True,2,2015
deployablearchnagel,"Posted May 30, 2014.",265630,True,1,2014
rotflmaoman,"Posted November 6, 2015.",401920,True,2,2015
armouredmarshmallow,Posted July 20.,33230,True,2,
armouredmarshmallow,Posted March 27.,239200,True,2,
armouredmarshmallow,"Posted November 8, 2015.",440,True,0,2015
armouredmarshmallow,"Posted May 24, 2015.",346900,True,0,2015
armouredmarshmallow,Posted March 27.,363970,True,2,
armouredmarshmallow,Posted July 20.,65790,True,2,
armouredmarshmallow,Posted March 27.,72850,True,2,
armouredmarshmallow,Posted March 27.,57300,True,2,
armouredmarshmallow,Posted March 27.,230410,True,2,
armouredmarshmallow,"Posted May 24, 2015.",630,True,2,2015
76561198020928326,"Posted July 1, 2014.",70,True,2,2014
Array71,"Posted September 27, 2014.",8500,False,0,2014
Array71,"Posted June 24, 2014.",244850,True,2,2014
76561198039874575,"Posted February 1, 2014.",221100,True,1,2014
arronlim13,"Posted May 28, 2015.",99900,True,2,2015
ARTHERDUNGER10,"Posted April 13, 2015.",250900,True,0,2015
Mackus1011,"Posted December 6, 2013.",211820,True,2,2013
Mackus1011,"Posted August 31, 2015.",380600,True,2,2015
Mackus1011,"Posted June 18, 2015.",22380,True,2,2015
Mackus1011,"Posted October 18, 2014.",252490,True,0,2014
76561198041877981,"Posted January 9, 2014.",2450,False,1,2014
76561198041877981,"Posted February 28, 2014.",241540,True,2,2014
ARZARNAR,Posted March 31.,220200,True,2,
darkmassieh,Posted June 28.,47780,True,2,
darkmassieh,Posted July 20.,377160,True,1,
darkmassieh,Posted July 6.,4000,True,2,
